date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:46:33	1361/1361	---M--	200	added ('OK')	image/png	etag:%22551-5b176152143b0%22	http://www.ziiboxes.com/wp-content/uploads/2020/10/%e7%ba%b8logo-90x90.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/10/%e7%ba%b8logo-90x90.png	(from http://www.ziiboxes.com/)
16:46:37	20758/20758	---M--	200	added ('OK')	image/png	etag:%225116-5b176151915e0%22	http://www.ziiboxes.com/wp-content/uploads/2020/10/%e7%ba%b8logo.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/10/%e7%ba%b8logo.png	(from http://www.ziiboxes.com/)
16:46:38	327000/327000	---M-Z	200	added ('OK')	application/javascript	etag:%224fd58-5b175c168bf24%22	http://www.ziiboxes.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.2.23	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/plugins/revslider/public/assets/js/rs6.min3f21.js	(from http://www.ziiboxes.com/)
16:46:38	20922/20922	---M--	200	added ('OK')	image/png	etag:%2251ba-5b3416d778a0f%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/zii_website_logo_126.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/zii_website_logo_126.png	(from http://www.ziiboxes.com/)
16:46:39	93220/93220	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202023%2008:46:38%20GMT	http://www.ziiboxes.com/services/	D:/caiji/ziiboxes/1/www.ziiboxes.com/services/index.html	(from http://www.ziiboxes.com/)
16:46:40	94115/94115	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202023%2008:46:38%20GMT	http://www.ziiboxes.com/products/	D:/caiji/ziiboxes/1/www.ziiboxes.com/products/index.html	(from http://www.ziiboxes.com/)
16:46:40	1358/1358	---M--	200	added ('OK')	image/png	etag:%2254e-5b175e1b32a44%22	http://www.ziiboxes.com/wp-content/uploads/revslider/home-three/slider-3-play.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/revslider/home-three/slider-3-play.png	(from http://www.ziiboxes.com/)
16:46:41	103473/103473	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202023%2008:46:40%20GMT	http://www.ziiboxes.com/about-us/	D:/caiji/ziiboxes/1/www.ziiboxes.com/about-us/index.html	(from http://www.ziiboxes.com/)
16:46:42	86112/86112	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202023%2008:46:40%20GMT	http://www.ziiboxes.com/contact-us/	D:/caiji/ziiboxes/1/www.ziiboxes.com/contact-us/index.html	(from http://www.ziiboxes.com/)
16:46:45	17535/17535	---M--	200	added ('OK')	image/png	etag:%22447f-5b353518a5ed4%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/design.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/design.png	(from http://www.ziiboxes.com/)
16:46:45	16335/16335	---M--	200	added ('OK')	image/png	etag:%223fcf-5b3535795a844%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/production.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/production.png	(from http://www.ziiboxes.com/)
16:46:45	1121/1121	---M--	200	added ('OK')	image/png	etag:%22461-5b175d927c89a%22	http://www.ziiboxes.com/wp-content/uploads/2020/02/icon-process3.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/02/icon-process3.png	(from http://www.ziiboxes.com/)
16:46:48	90083/90083	---M--	200	added ('OK')	image/jpeg	etag:%2215fe3-5b34512d4bf1f%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/background.jpg	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/background.jpg	(from http://www.ziiboxes.com/)
16:46:51	32157/32157	---M--	200	added ('OK')	image/jpeg	etag:%227d9d-6072ed996b445%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/quote-300x300.jpg	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/quote-300x300.jpg	(from http://www.ziiboxes.com/)
16:46:51	17127/17127	---M--	200	added ('OK')	image/jpeg	etag:%2242e7-5b175cc1fbf61%22	http://www.ziiboxes.com/wp-content/uploads/2020/02/home3-process2.jpg	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/02/home3-process2.jpg	(from http://www.ziiboxes.com/)
16:46:55	65050/65050	---M--	200	added ('OK')	image/jpeg	etag:%22fe1a-5b175cbfca6bd%22	http://www.ziiboxes.com/wp-content/uploads/2020/02/home3-welcome.jpg	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/02/home3-welcome.jpg	(from http://www.ziiboxes.com/)
16:46:57	36407/36407	---M--	200	added ('OK')	image/jpeg	etag:%228e37-6072ed9a1dfa6%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/production-300x300.jpg	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/production-300x300.jpg	(from http://www.ziiboxes.com/)
16:46:57	10579/10579	---M--	200	added ('OK')	image/png	etag:%222953-5b34345d153c9%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/%e5%ae%a2%e6%88%b7.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/%e5%ae%a2%e6%88%b7.png	(from http://www.ziiboxes.com/)
16:46:58	1308/1308	---M--	200	added ('OK')	image/png	etag:%2251c-5b175d8ed7e49%22	http://www.ziiboxes.com/wp-content/uploads/2020/02/icon-engineer.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/02/icon-engineer.png	(from http://www.ziiboxes.com/)
16:46:58	6723/6723	---M--	200	added ('OK')	image/png	etag:%221a43-5b343438bd402%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/%e5%a5%96%e6%9d%af-1.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/%e5%a5%96%e6%9d%af-1.png	(from http://www.ziiboxes.com/)
16:46:58	1544/1544	---M--	200	added ('OK')	image/png	etag:%22608-5b175d8e7b1de%22	http://www.ziiboxes.com/wp-content/uploads/2020/02/icon-artist.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/02/icon-artist.png	(from http://www.ziiboxes.com/)
16:46:59	4328/4328	---M--	200	added ('OK')	image/png	etag:%2210e8-5b512f6b5b7d3%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/%e7%ad%be%e5%90%8d2-300x77.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/%e7%ad%be%e5%90%8d2-300x77.png	(from http://www.ziiboxes.com/)
16:47:02	20927/20927	---M--	200	added ('OK')	image/png	etag:%2251bf-5b3536797ccf6%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/tencent_logo.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/tencent_logo.png	(from http://www.ziiboxes.com/)
16:47:05	33185/33185	---M--	200	added ('OK')	image/png	etag:%2281a1-5b3539280129c%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/huawei_logo.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/huawei_logo.png	(from http://www.ziiboxes.com/)
16:47:06	21438/21438	---M--	200	added ('OK')	image/png	etag:%2253be-5b353c382e403%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/nio_logo.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/nio_logo.png	(from http://www.ziiboxes.com/)
16:47:08	21601/21601	---M--	200	added ('OK')	image/png	etag:%225461-5b353fc7d1358%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/samsung_logo.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/samsung_logo.png	(from http://www.ziiboxes.com/)
16:47:12	35759/35759	---M--	200	added ('OK')	image/png	etag:%228baf-5b353f43189ec%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/chanel_logo-1.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/chanel_logo-1.png	(from http://www.ziiboxes.com/)
16:47:13	27763/27763	---M--	200	added ('OK')	image/png	etag:%226c73-5b354135b8eb4%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/dw_logo.png	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/dw_logo.png	(from http://www.ziiboxes.com/)
16:47:15	41065/41065	---MCZ	200	added ('OK')	text/css	etag:W/%22d61bfe9b56c13ecff5313ee3abb45e8b%22	http://use.fontawesome.com/releases/v5.0.13/css/all.css?ver=1.9.2	D:/caiji/ziiboxes/1/use.fontawesome.com/releases/v5.0.13/css/all2c00.css	(from http://www.ziiboxes.com/)
16:47:17	58023/58023	---M-Z	200	added ('OK')	text/css	etag:%22e2a7-5b79210ba986d%22	http://www.ziiboxes.com/wp-content/plugins/ays-popup-box/public/css/animate.css?ver=1.9.2	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/plugins/ays-popup-box/public/css/animate2c00.css	(from http://www.ziiboxes.com/)
16:47:17	35502/35502	---M--	200	added ('OK')	image/jpeg	etag:%228aae-5b34118cafece%22	http://www.ziiboxes.com/wp-content/uploads/2020/11/tiktok_qrcode-1-300x289.jpg	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/11/tiktok_qrcode-1-300x289.jpg	(from http://www.ziiboxes.com/)
16:47:19	34311/34311	---M-Z	200	added ('OK')	text/css	etag:%228607-5b79210ba986d%22	http://www.ziiboxes.com/wp-content/plugins/ays-popup-box/public/css/ays-pb-public.css?ver=1.9.2	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/plugins/ays-popup-box/public/css/ays-pb-public2c00.css	(from http://www.ziiboxes.com/)
16:47:19	282165/282165	---M--	200	added ('OK')	image/jpeg	etag:%2244e35-5b175d555e915%22	http://www.ziiboxes.com/wp-content/uploads/2020/02/home3-slider.jpg	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/uploads/2020/02/home3-slider.jpg	(from http://www.ziiboxes.com/)
16:47:20	674/674	---M-Z	200	added ('OK')	application/javascript	etag:%222a2-5b175bf162f86%22	http://www.ziiboxes.com/wp-content/plugins/gyan-elements/assets/js/custom-scripts-min.js?ver=1.1.3	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/plugins/gyan-elements/assets/js/custom-scripts-minc358.js	(from http://www.ziiboxes.com/)
16:47:20	44170/44170	---M-Z	200	added ('OK')	application/javascript	etag:%22ac8a-5b175bf162f86%22	http://www.ziiboxes.com/wp-content/plugins/gyan-elements/assets/js/owl.carousel.min.js?ver=2.3.4	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/plugins/gyan-elements/assets/js/owl.carousel.min531b.js	(from http://www.ziiboxes.com/)
16:47:22	9566/9566	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20May%202018%2015:30:10%20GMT	https://c0.wp.com/p/woocommerce/4.8.0/assets/js/jquery-blockui/jquery.blockUI.min.js	D:/caiji/ziiboxes/1/c0.wp.com/p/woocommerce/4.8.0/assets/js/jquery-blockui/jquery.blockUI.min.js	(from http://www.ziiboxes.com/)
16:47:25	3037/3037	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2022%20Sep%202020%2021:16:49%20GMT	https://c0.wp.com/p/woocommerce/4.8.0/assets/js/frontend/add-to-cart.min.js	D:/caiji/ziiboxes/1/c0.wp.com/p/woocommerce/4.8.0/assets/js/frontend/add-to-cart.min.js	(from http://www.ziiboxes.com/)
16:47:25	1846/1846	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20May%202018%2015:30:10%20GMT	https://c0.wp.com/p/woocommerce/4.8.0/assets/js/js-cookie/js.cookie.min.js	D:/caiji/ziiboxes/1/c0.wp.com/p/woocommerce/4.8.0/assets/js/js-cookie/js.cookie.min.js	(from http://www.ziiboxes.com/)
16:47:31	2047/2047	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Jun%202020%2020:23:35%20GMT	https://c0.wp.com/p/woocommerce/4.8.0/assets/js/frontend/woocommerce.min.js	D:/caiji/ziiboxes/1/c0.wp.com/p/woocommerce/4.8.0/assets/js/frontend/woocommerce.min.js	(from http://www.ziiboxes.com/)
16:47:32	2938/2938	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Nov%202020%2020:33:35%20GMT	https://c0.wp.com/p/woocommerce/4.8.0/assets/js/frontend/cart-fragments.min.js	D:/caiji/ziiboxes/1/c0.wp.com/p/woocommerce/4.8.0/assets/js/frontend/cart-fragments.min.js	(from http://www.ziiboxes.com/)
16:47:33	5977/5977	---M-Z	200	added ('OK')	application/javascript	etag:%221759-5b61461815570%22	http://www.ziiboxes.com/wp-content/plugins/mailchimp-for-woocommerce/public/js/mailchimp-woocommerce-public.min.js?ver=2.5.0	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/plugins/mailchimp-for-woocommerce/public/js/mailchimp-woocommerce-public.min0875.js	(from http://www.ziiboxes.com/)
16:47:34	13223/13223	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2026%20Mar%202021%2017:49:17%20GMT	https://c0.wp.com/c/5.5.13/wp-includes/js/jquery/ui/effect.min.js	D:/caiji/ziiboxes/1/c0.wp.com/c/5.5.13/wp-includes/js/jquery/ui/effect.min.js	(from http://www.ziiboxes.com/)
16:47:39	1129/1129	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2005%20Feb%202021%2003:06:34%20GMT	https://c0.wp.com/c/5.5.13/wp-includes/js/jquery/ui/effect-blind.min.js	D:/caiji/ziiboxes/1/c0.wp.com/c/5.5.13/wp-includes/js/jquery/ui/effect-blind.min.js	(from http://www.ziiboxes.com/)
16:47:39	3564/3564	---M-Z	200	added ('OK')	application/javascript	etag:%22dec-5b175b4b231e9%22	http://www.ziiboxes.com/wp-content/themes/bizix/js/easing.min.js?ver=1.1.3	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/themes/bizix/js/easing.minc358.js	(from http://www.ziiboxes.com/)
16:47:39	359/359	---M-Z	200	added ('OK')	application/javascript	etag:%22167-5b175b4b231e9%22	http://www.ziiboxes.com/wp-content/themes/bizix/js/debouncedresize.min.js?ver=1.1.3	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/themes/bizix/js/debouncedresize.minc358.js	(from http://www.ziiboxes.com/)
16:47:39	2085/2085	---M-Z	200	added ('OK')	application/javascript	etag:%22825-5b175b4b231e9%22	http://www.ziiboxes.com/wp-content/themes/bizix/js/fitvids.min.js?ver=1.1.3	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/themes/bizix/js/fitvids.minc358.js	(from http://www.ziiboxes.com/)
16:47:40	1766/1766	---M-Z	200	added ('OK')	application/javascript	etag:%226e6-5b175b4b231e9%22	http://www.ziiboxes.com/wp-content/themes/bizix/js/cookie.min.js?ver=1.1.3	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/themes/bizix/js/cookie.minc358.js	(from http://www.ziiboxes.com/)
16:47:40	22860/22860	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2012%20Aug%202019%2013:43:58%20GMT	https://c0.wp.com/p/woocommerce/4.8.0/assets/js/flexslider/jquery.flexslider.min.js	D:/caiji/ziiboxes/1/c0.wp.com/p/woocommerce/4.8.0/assets/js/flexslider/jquery.flexslider.min.js	(from http://www.ziiboxes.com/)
16:47:41	15008/15008	---M-Z	200	added ('OK')	application/javascript	etag:%223aa0-5b175b4b231e9%22	http://www.ziiboxes.com/wp-content/themes/bizix/js/coffeescript.min.js?ver=1.1.3	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/themes/bizix/js/coffeescript.minc358.js	(from http://www.ziiboxes.com/)
16:47:41	5629/5629	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2013%20Jun%202020%2018:53:27%20GMT	https://c0.wp.com/c/5.5.13/wp-includes/js/imagesloaded.min.js	D:/caiji/ziiboxes/1/c0.wp.com/c/5.5.13/wp-includes/js/imagesloaded.min.js	(from http://www.ziiboxes.com/)
16:47:42	20087/20087	---M-Z	200	added ('OK')	application/javascript	etag:%224e77-5b175bf164ec6%22	http://www.ziiboxes.com/wp-content/plugins/gyan-elements/addons/js/jquery.magnific-popup.min.js?ver=1.1.0	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/plugins/gyan-elements/addons/js/jquery.magnific-popup.minf488.js	(from http://www.ziiboxes.com/)
16:47:42	9266/9266	---M-Z	200	added ('OK')	application/javascript	etag:%222432-5b175b4b231e9%22	http://www.ziiboxes.com/wp-content/themes/bizix/js/theme-settings-min.js?ver=1.1.3	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/themes/bizix/js/theme-settings-minc358.js	(from http://www.ziiboxes.com/)
16:47:43	3015/3015	---M-Z	200	added ('OK')	application/javascript	etag:%22bc7-5b175b4b231e9%22	http://www.ziiboxes.com/wp-content/themes/bizix/js/theme-megamenu-min.js?ver=1.1.3	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/themes/bizix/js/theme-megamenu-minc358.js	(from http://www.ziiboxes.com/)
16:47:43	35249/35249	---M-Z	200	added ('OK')	application/javascript	etag:%2289b1-5b175bf164ec6%22	http://www.ziiboxes.com/wp-content/plugins/gyan-elements/addons/js/isotope.min.js?ver=3.0.6	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/plugins/gyan-elements/addons/js/isotope.min7c45.js	(from http://www.ziiboxes.com/)
16:47:43	5370/5370	---M-Z	200	added ('OK')	application/javascript	etag:%2214fa-5b175b4b231e9%22	http://www.ziiboxes.com/wp-content/themes/bizix/js/theia-sticky-sidebar.min.js?ver=1.1.3	D:/caiji/ziiboxes/1/www.ziiboxes.com/wp-content/themes/bizix/js/theia-sticky-sidebar.minc358.js	(from http://www.ziiboxes.com/)
